"CONTRACT_NUMBER","PATH","CONTRACT_ID","STATUS","DOCS_LOADED","DETAIL"
"SOW20241223SV_AMD1","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20241223SV_AMD1","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20241224DY-CH-ITIQ-01-AMD2","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20241224DY-CH-ITIQ-01-AMD2","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20241224DY-CH-STELLAR-01-AMD3","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20241224DY-CH-STELLAR-01-AMD3","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20241224DY-CH-TEEMA-01-AMD4","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20241224DY-CH-TEEMA-01-AMD4","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20250124BP-AMD1","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20250124BP-AMD1","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20250131MB1_AMD2","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20250131MB1_AMD2","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20250131MB1-AMD2","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20250131MB1-AMD2","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20250214IJ-AMD1","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20250214IJ-AMD1","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20250214RL-1-AMD1","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20250214RL-1-AMD1","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20250214RL-AMD1","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20250214RL-AMD1","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20250218BG-AMD1","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20250218BG-AMD1","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20250219BG-AMD1","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20250219BG-AMD1","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20250219CA_AMD1","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20250219CA_AMD1","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20250219CA-AMD1","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20250219CA-AMD1","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20250303JB-AMD10","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20250303JB-AMD10","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20250303JB-AMD11","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20250303JB-AMD11","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20250305MB1-AMD2","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20250305MB1-AMD2","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20250310BP-10-AMD1","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20250310BP-10-AMD1","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20250310BP-11-AMD1","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20250310BP-11-AMD1","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20250310BP-12_AMD1","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20250310BP-12_AMD1","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20250310BP-12-AMD1","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20250310BP-12-AMD1","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20250310BP-1-AMD1","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20250310BP-1-AMD1","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20250310BP-2-AMD1","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20250310BP-2-AMD1","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20250310BP-4-AMD1","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20250310BP-4-AMD1","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20250310BP-5-AMD1","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20250310BP-5-AMD1","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20250310BP-6_AMD1","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20250310BP-6_AMD1","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20250310BP-6-AMD1","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20250310BP-6-AMD1","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20250310BP-7-AMD1","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20250310BP-7-AMD1","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20250310BP-9-AMD1","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20250310BP-9-AMD1","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20250312RE-AMD2","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20250312RE-AMD2","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20250314MT-AMD2","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20250314MT-AMD2","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20250324CP-AMD2","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20250324CP-AMD2","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20250407SH-AMD2","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20250407SH-AMD2","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20250725JH-01-AMD1","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20250725JH-01-AMD1","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20250725JH-02-AMD1","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20250725JH-02-AMD1","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20250725JH-04-AMD1","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20250725JH-04-AMD1","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20250725OD-AMD1","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20250725OD-AMD1","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20250728CDG_AMD1","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20250728CDG_AMD1","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20250729-AMD1","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20250729-AMD1","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20250729RS-AMD3","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20250729RS-AMD3","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20250808MB1-AMD1","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20250808MB1-AMD1","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20250808MB3-AMD1","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20250808MB3-AMD1","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20250811MB2-AMD1","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20250811MB2-AMD1","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20250811MB3-AMD1","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20250811MB3-AMD1","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20250814DT-AMD1","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20250814DT-AMD1","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW2025090901CH-AMD1","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW2025090901CH-AMD1","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20250909BM-AMD1","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20250909BM-AMD1","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20250919OD-AMD1","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20250919OD-AMD1","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20250922WB-2-AMD1","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20250922WB-2-AMD1","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20250924WB-1-AMD1","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20250924WB-1-AMD1","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20250924WB-2-AMD1","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20250924WB-2-AMD1","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20251016-PIA-BH","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20251016-PIA-BH","300000007911857","LOADED","2","2 document(s) uploaded to ContractId 300000007911857."
"SOW20251016-PIA-RCH","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20251016-PIA-RCH","300000007911849","LOADED","2","2 document(s) uploaded to ContractId 300000007911849."
"SOW20251020CH-AMD1","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20251020CH-AMD1","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20251020GM-AMD2","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20251020GM-AMD2","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20251103CH-AMD1","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20251103CH-AMD1","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20251211-POSPF-BH","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20251211-POSPF-BH","300000007911000","NO DOCUMENTS FOUND","0","Contract found (ContractId 300000007911000) but no ContractDoc/SupportingDoc/PO*/SOW* files under this path."
"SOW20251211-POSPF-RCH","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20251211-POSPF-RCH","300000007911874","LOADED","2","2 document(s) uploaded to ContractId 300000007911874."
"SOW20251212MB3-AMD1","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20251212MB3-AMD1","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20260106GM-AMD1","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20260106GM-AMD1","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20260109SF","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20260109SF","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20260112HA-1","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20260112HA-1","300000007912084","LOADED","2","2 document(s) uploaded to ContractId 300000007912084."
"SOW20260115WB-2","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20260115WB-2","300000007912160","LOADED","2","2 document(s) uploaded to ContractId 300000007912160."
"SOW20260127SV-AMD1","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20260127SV-AMD1","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20260202JM","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20260202JM","300000007912191","LOADED","2","2 document(s) uploaded to ContractId 300000007912191."
"SOW20260202MH","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20260202MH","300000007913117","LOADED","2","2 document(s) uploaded to ContractId 300000007913117."
"SOW20260202MH-1","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20260202MH-1","300000007911778","LOADED","2","2 document(s) uploaded to ContractId 300000007911778."
"SOW20260202MM","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20260202MM","300000007912069","LOADED","2","2 document(s) uploaded to ContractId 300000007912069."
"SOW20260203EM","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20260203EM","300000007911763","LOADED","2","2 document(s) uploaded to ContractId 300000007911763."
"SOW20260204DB","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20260204DB","300000007916471","LOADED","2","2 document(s) uploaded to ContractId 300000007916471."
"SOW20260204KW","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20260204KW","300000007913141","LOADED","2","2 document(s) uploaded to ContractId 300000007913141."
"SOW20260209PH","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20260209PH","300000007911802","LOADED","2","2 document(s) uploaded to ContractId 300000007911802."
"SOW20260211-CC-RCH","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20260211-CC-RCH","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20260211-SIIDS-RCH","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20260211-SIIDS-RCH","300000007912198","LOADED","2","2 document(s) uploaded to ContractId 300000007912198."
"SOW20260213CH","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20260213CH","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20260213CSA","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20260213CSA","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20260213RS","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20260213RS","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20260227DT","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20260227DT","300000007912205","LOADED","2","2 document(s) uploaded to ContractId 300000007912205."
"SOW20260301AM","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20260301AM","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20260301LD","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20260301LD","300000007911786","LOADED","2","2 document(s) uploaded to ContractId 300000007911786."
"SOW20260303CS-2","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20260303CS-2","300000007911756","LOADED","2","2 document(s) uploaded to ContractId 300000007911756."
"SOW20260303CS-3","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20260303CS-3","300000007911865","LOADED","2","2 document(s) uploaded to ContractId 300000007911865."
"SOW20260303SV","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20260303SV","","CONTRACT NOT FOUND","0","Contract number does not exist in Oracle Fusion."
"SOW20260304JR","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20260304JR","300000007912052","LOADED","2","2 document(s) uploaded to ContractId 300000007912052."
"SOW20260306SJ","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW20260306SJ","300000007911635","LOADED","2","2 document(s) uploaded to ContractId 300000007911635."
"SOW2026030CE","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW2026030CE","300000007910905","LOADED","2","2 document(s) uploaded to ContractId 300000007910905."
"SOW2026030DG","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW2026030DG","300000007912214","LOADED","2","2 document(s) uploaded to ContractId 300000007912214."
"SOW2026030JJ","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW2026030JJ","300000007913007","LOADED","2","2 document(s) uploaded to ContractId 300000007913007."
"SOW2026030JS","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW2026030JS","300000007917191","LOADED","2","2 document(s) uploaded to ContractId 300000007917191."
"SOW2026030KB","\\phsabc\root\HSSBC\SupplyChainAutomation\ConsultantContract\consultantcr\March2026\SOW2026030KB","300000007911649","LOADED","2","2 document(s) uploaded to ContractId 300000007911649."
